,Overall Qual,Overall Cond,Total Bsmt SF,Central Air,Gr Liv Area,SalePrice
2214,8,6,965.0,1,3194,359100
2215,4,6,930.0,1,1755,188000
2216,6,7,854.0,1,1991,220000
2217,5,5,728.0,1,1355,140000
2218,8,8,853.0,1,2727,315000
2219,6,8,1028.0,1,2320,259500
2220,6,7,1477.0,1,1839,257500
2221,7,6,800.0,1,1740,219500
2222,6,5,1809.0,1,2259,217000
2223,6,4,1560.0,1,1560,201000
2224,6,6,1488.0,1,1488,215000
2225,6,6,516.0,1,1045,123900
2226,4,5,1680.0,1,1680,170000
2227,8,5,1004.0,1,1020,200000
2228,7,5,1696.0,1,1696,198000
2229,6,3,2035.0,1,2515,200624
2230,8,5,279.0,1,2726,315000
2231,5,7,793.0,0,1517,115000
2232,6,7,720.0,1,1215,141000
2233,5,6,720.0,0,803,87000
2234,5,7,936.0,1,1601,129850
2235,4,5,732.0,1,1123,100000
2236,5,6,859.0,1,1828,150909
2237,5,7,816.0,1,816,75200
2238,6,5,1012.0,1,1012,118400
2239,5,2,961.0,1,1077,67000
2240,5,5,910.0,1,1558,152000
2241,2,4,0.0,1,845,68104
2242,5,6,957.0,0,1991,119600
2243,4,6,1073.0,1,1073,140000
2244,5,9,837.0,1,1001,124900
2245,8,5,1573.0,1,1625,375000
2246,8,5,1573.0,1,1625,235000
2247,6,6,1001.0,1,1299,183500
2248,6,6,888.0,1,912,156000
2249,6,5,1084.0,1,1080,134000
2250,5,5,1441.0,1,1392,215000
2251,7,5,1409.0,1,1409,245000
2252,7,5,1454.0,1,1478,210000
2253,7,6,852.0,1,918,148000
2254,6,6,970.0,1,1026,143000
2255,7,6,1501.0,1,1501,244000
2256,7,5,1502.0,1,1502,330000
2257,5,6,1350.0,1,1328,170000
2258,6,8,585.0,1,2279,257000
2259,7,5,1689.0,1,1689,231713
2260,8,5,1546.0,1,1564,267300
2261,8,5,1476.0,1,1484,265900
2262,8,5,1571.0,1,1571,239000
2263,8,5,1638.0,1,1646,248900
2264,7,7,1265.0,1,1240,174000
2265,7,5,1156.0,1,1717,187500
2266,6,5,872.0,1,1756,204000
2267,8,5,1267.0,1,1312,180500
2268,7,5,868.0,1,1146,187500
2269,8,5,1922.0,1,1922,282000
2270,6,5,1491.0,1,1491,178000
2271,8,5,1616.0,1,1629,270000
2272,7,5,1122.0,1,2486,279900
2273,5,4,1572.0,1,1572,186700
2274,8,5,1732.0,1,1776,283463
2275,10,5,1824.0,1,1824,392000
2276,8,5,1094.0,1,2482,281213
2277,5,5,1120.0,1,1120,147000
2278,3,5,0.0,1,2034,130000
2279,6,5,920.0,1,936,140000
2280,4,5,1064.0,1,1040,132250
2281,5,4,1632.0,1,1632,143000
2282,4,4,1249.0,1,1622,168000
2283,5,7,1040.0,1,1060,129900
2284,5,5,1142.0,1,1142,134000
2285,4,4,546.0,1,1092,85500
2286,4,5,530.0,1,992,106500
2287,4,6,546.0,1,1092,93900
2288,4,5,546.0,1,1092,75000
2289,4,6,630.0,1,630,84500
2290,4,3,546.0,1,1092,75190
2291,6,5,1029.0,1,1062,146800
2292,5,5,923.0,1,1008,153500
2293,6,6,1244.0,1,1356,188000
2294,5,6,1160.0,1,1676,196000
2295,5,7,716.0,1,1432,157000
2296,5,7,796.0,1,796,138000
2297,5,7,768.0,1,768,129500
2298,4,3,1396.0,0,1608,80000
2299,4,6,845.0,1,845,129500
2300,5,6,1090.0,1,1178,135000
2301,5,7,816.0,1,816,124500
2302,5,7,816.0,1,816,139000
2303,5,5,974.0,1,974,93500
2304,5,6,864.0,1,887,124500
2305,6,5,1178.0,1,1293,149900
2306,6,6,1008.0,1,1024,157500
2307,5,5,1617.0,1,1797,169000
2308,6,6,1705.0,1,1390,252000
2309,7,6,1851.0,1,1851,192100
2310,6,5,813.0,1,1525,183500
2311,7,5,964.0,1,2236,222000
2312,6,5,781.0,1,1671,170000
2313,6,5,691.0,1,1498,187500
2314,6,5,821.0,1,1776,202000
2315,6,5,802.0,1,1511,185000
2316,7,5,1392.0,1,2462,320000
2317,7,5,1670.0,1,1670,240000
2318,8,5,1074.0,1,2064,250000
2319,8,5,893.0,1,1801,239900
2320,7,5,1700.0,1,2212,309000
2321,7,5,868.0,1,2021,274725
2322,8,5,2062.0,1,2687,270000
2323,6,6,1160.0,1,1169,183500
2324,6,5,697.0,1,1501,165600
2325,7,5,935.0,1,1632,176500
2326,8,5,1191.0,1,1204,130000
2327,7,7,1064.0,1,1767,239000
2328,8,5,1742.0,1,1742,275000
2329,9,5,1398.0,1,2798,457347
2330,10,5,1528.0,1,3390,545224
2331,9,5,1094.0,1,2473,356383
2332,9,5,1992.0,1,2868,556581
2333,8,5,1234.0,1,2576,361919
2334,10,5,1850.0,1,2698,535000
2335,9,5,1390.0,1,2795,401179
2336,10,5,1410.0,1,2945,438780
2337,5,6,0.0,1,2320,169000
2338,5,5,1056.0,0,1056,145000
2339,9,5,1714.0,1,1714,318000
2340,8,5,1814.0,1,1826,319000
2341,9,5,1910.0,1,2000,470000
2342,7,7,1208.0,1,1621,202500
2343,7,5,1204.0,1,2183,229000
2344,7,7,795.0,1,2263,235000
2345,6,5,796.0,1,1574,190000
2346,6,6,988.0,1,1102,169000
2347,7,5,1845.0,1,1872,241500
2348,7,5,945.0,1,1857,188900
2349,6,6,1686.0,1,1686,207500
2350,7,5,1392.0,1,2784,250000
2351,6,6,713.0,1,1552,179900
2352,7,5,1047.0,1,1083,172000
2353,7,5,960.0,1,2318,294323
2354,6,6,675.0,1,1875,184500
2355,5,6,1056.0,1,1074,153500
2356,7,5,832.0,1,1664,162900
2357,6,6,1040.0,1,1309,181000
2358,6,6,1103.0,1,1103,155000
2359,5,5,1096.0,1,1096,138800
2360,4,5,864.0,1,864,116050
2361,4,4,858.0,1,858,88000
2362,4,4,864.0,1,874,97500
2363,6,5,1487.0,1,1419,190000
2364,6,5,525.0,1,1092,105500
2365,5,6,765.0,1,1365,125500
2366,6,5,483.0,1,987,83000
2367,6,7,494.0,1,1030,116000
2368,6,5,672.0,1,1218,91500
2369,6,7,672.0,1,1218,118000
2370,6,5,483.0,1,948,89000
2371,6,5,525.0,1,1092,108000
2372,6,5,483.0,1,987,94500
2373,6,5,1069.0,1,1069,146300
2374,5,7,943.0,1,1387,145000
2375,5,5,864.0,1,900,123000
2376,7,7,1055.0,1,1055,137500
2377,6,5,855.0,1,1456,144000
2378,9,5,1980.0,1,1980,315000
2379,9,5,1738.0,1,2589,412083
2380,9,5,1249.0,1,2596,342643
2381,8,5,1618.0,1,1618,252000
2382,10,5,2076.0,1,2076,465000
2383,7,5,1721.0,1,1740,293000
2384,9,5,1868.0,1,1868,415000
2385,9,5,1833.0,1,1850,326000
2386,8,5,1158.0,1,2376,325300
2387,8,5,1117.0,1,2452,309000
2388,9,5,1090.0,1,2206,300000
2389,8,5,1030.0,1,2098,275500
2390,9,5,1606.0,1,2091,338500
2391,9,5,1175.0,1,2324,345000
2392,8,5,1209.0,1,2253,344133
2393,8,5,1054.0,1,2389,298236
2394,8,5,1524.0,1,2358,329900
2395,9,5,1896.0,1,1944,360000
2396,8,5,1085.0,1,1970,281000
2397,9,5,1792.0,1,1792,372397
2398,9,5,1780.0,1,1780,378000
2399,9,5,1792.0,1,1792,374000
2400,9,5,1848.0,1,2728,437154
2401,8,5,1058.0,1,1904,275000
2402,8,5,1420.0,1,1914,279000
2403,7,5,1364.0,1,1364,185850
2404,9,5,1560.0,1,1565,282500
2405,7,5,1368.0,1,1368,202500
2406,7,5,1368.0,1,1368,202665
2407,9,5,1686.0,1,1686,332200
2408,9,5,1666.0,1,1666,310090
2409,7,5,1405.0,1,1405,171750
2410,6,5,1316.0,1,1316,169990
2411,6,5,728.0,1,1456,170440
2412,7,5,738.0,1,1492,169985
2413,7,5,654.0,1,1496,179665
2414,7,5,879.0,1,1863,219210
2415,6,5,1326.0,1,1326,174190
2416,6,5,728.0,1,1456,172785
2417,8,5,1052.0,1,2373,258000
2418,7,5,738.0,1,1492,185101
2419,7,5,1220.0,1,1364,210250
2420,7,5,1374.0,1,1557,234000
2421,8,5,1273.0,1,1456,215000
2422,7,5,1368.0,1,1511,246990
2423,7,5,1375.0,1,1414,178740
2424,7,5,1365.0,1,1548,225000
2425,7,5,1248.0,1,1248,167240
2426,7,5,1142.0,1,1142,156820
2427,7,5,1362.0,1,1506,213490
2428,8,5,1520.0,1,1567,264561
2429,7,5,1356.0,1,1500,246578
2430,5,5,732.0,1,1838,192140
2431,6,5,783.0,1,1509,183200
2432,8,5,707.0,1,1414,178000
2433,7,5,848.0,1,1598,201490
2434,8,5,1406.0,1,1936,230500
2435,7,5,783.0,1,1509,180000
2436,6,5,953.0,1,1664,172400
2437,6,5,982.0,1,1889,215000
2438,7,5,930.0,1,1886,199900
2439,6,5,959.0,1,1671,173000
2440,7,5,1035.0,1,2322,287602
2441,7,5,975.0,1,2291,230000
2442,8,5,1396.0,1,2392,348000
2443,8,5,1044.0,1,1976,286000
2444,8,5,1160.0,1,2234,300000
2445,10,5,1930.0,1,3627,625000
2446,9,5,1540.0,1,2855,405000
2447,8,5,1086.0,1,1924,280000
2448,8,5,1141.0,1,2263,258000
2449,8,5,1342.0,1,2726,350000
2450,9,5,1733.0,1,3500,584500
2451,8,5,1290.0,1,2494,321000
2452,8,5,1165.0,1,2526,290000
2453,8,5,1286.0,1,2799,315000
2454,8,5,1100.0,1,1964,252000
2455,8,5,1670.0,1,1670,336820
2456,8,5,2077.0,1,2097,423000
2457,8,5,1660.0,1,1660,290000
2458,7,5,1616.0,1,1616,232000
2459,8,5,1504.0,1,1504,199000
2460,8,5,1278.0,1,1278,198600
2461,9,5,2036.0,1,2640,405749
2462,8,5,1489.0,1,1489,232600
2463,8,5,1095.0,1,1939,266000
2464,7,5,756.0,1,1553,186500
2465,6,5,858.0,1,1716,200825
2466,7,5,770.0,1,1576,197000
2467,6,5,1262.0,1,1262,185000
2468,7,5,1257.0,1,1266,176000
2469,7,5,1293.0,1,1301,187750
2470,6,5,1142.0,1,1142,139500
2471,7,5,1400.0,1,1400,186800
2472,6,5,1131.0,1,1131,132000
2473,6,5,1141.0,1,1141,142500
2474,6,5,1158.0,1,1158,158000
2475,7,5,891.0,1,1686,184000
2476,7,5,784.0,1,1585,184900
2477,6,5,941.0,1,1837,187000
2478,6,5,761.0,1,1603,175900
2479,6,5,836.0,1,1731,248500
2480,6,5,1398.0,1,1398,172000
2481,6,5,1217.0,1,1217,151000
2482,6,5,636.0,1,1320,150000
2483,4,4,1056.0,1,1056,107000
2484,5,5,828.0,1,965,119900
2485,5,4,988.0,1,988,129500
2486,5,5,1728.0,1,1728,125000
2487,6,6,0.0,1,1654,119500
2488,5,6,864.0,1,1211,144000
2489,6,7,506.0,1,1212,151000
2490,5,5,984.0,1,984,126000
2491,5,6,882.0,1,909,116000
2492,5,6,925.0,1,925,133500
2493,5,6,1024.0,1,1024,120875
2494,5,6,935.0,1,935,137000
2495,5,6,912.0,0,912,124000
2496,5,7,912.0,1,1236,135000
2497,5,6,912.0,1,941,129200
2498,7,4,1748.0,1,2646,260000
2499,8,5,1288.0,1,2417,260000
2500,8,5,1334.0,1,2826,334000
2501,8,7,1338.0,1,2520,310000
2502,7,5,1095.0,1,2295,268000
2503,8,5,1624.0,1,1624,262000
2504,7,5,1143.0,1,1143,176400
2505,8,5,1247.0,1,1247,197000
2506,7,5,600.0,1,1200,151000
2507,7,5,600.0,1,1223,147400
2508,7,5,600.0,1,1223,149900
2509,7,5,600.0,1,1200,144152
2510,6,5,756.0,1,1524,166000
2511,7,5,691.0,1,1452,183900
2512,7,5,673.0,1,1382,165000
2513,7,5,530.0,1,1080,139000
2514,7,5,569.0,1,1694,200000
2515,8,5,1568.0,1,1568,221000
2516,8,5,1494.0,1,1494,270000
2517,6,6,1208.0,1,1208,165000
2518,8,5,1235.0,1,1235,214000
2519,8,5,1036.0,1,1036,188000
2520,8,5,1226.0,1,1226,190000
2521,8,5,1226.0,1,1226,170000
2522,9,5,1842.0,1,1842,385000
2523,5,6,1153.0,1,1193,146500
2524,7,6,570.0,1,1920,170000
2525,7,7,1568.0,1,2156,262500
2526,6,6,708.0,1,1416,179900
2527,6,7,1054.0,1,2654,250000
2528,6,5,732.0,1,1790,165150
2529,7,6,1334.0,1,1334,164500
2530,7,5,1164.0,1,1164,140000
2531,5,5,980.0,1,980,135500
2532,5,5,1051.0,1,1051,142000
2533,5,5,900.0,1,1770,155000
2534,6,7,976.0,1,976,157500
2535,5,5,1052.0,1,1052,138500
2536,5,6,833.0,1,898,140000
2537,5,5,1051.0,1,1051,124400
2538,5,7,1141.0,1,1141,158000
2539,5,8,864.0,1,1200,146000
2540,6,5,825.0,1,1993,190000
2541,5,6,1050.0,1,1050,136500
2542,5,5,864.0,1,864,129900
2543,5,5,1626.0,1,1712,145000
2544,6,7,1187.0,1,1565,185900
2545,6,6,1251.0,1,1251,160000
2546,6,6,1008.0,1,1488,167000
2547,5,6,720.0,1,1440,157500
2548,6,5,588.0,1,1095,140000
2549,5,7,1008.0,1,1053,150000
2550,5,7,1248.0,1,1248,151500
2551,6,8,816.0,1,816,129800
2552,5,6,1008.0,1,1008,137000
2553,5,7,938.0,1,1043,137000
2554,4,7,747.0,1,1230,121600
2555,4,7,440.0,1,869,85500
2556,4,5,600.0,1,747,79900
2557,5,8,504.0,1,1252,127000
2558,5,6,1251.0,1,1433,161000
2559,5,6,1444.0,1,1624,146500
2560,5,5,1056.0,1,1216,135000
2561,5,3,2136.0,0,2136,137900
2562,6,7,806.0,1,1578,133000
2563,5,6,704.0,1,1728,137000
2564,5,6,936.0,1,936,121000
2565,5,5,1584.0,1,1584,119000
2566,6,5,1246.0,1,1246,172000
2567,5,3,1235.0,1,1235,98600
2568,7,6,924.0,1,2157,226000
2569,5,5,936.0,1,1128,118000
2570,8,4,1360.0,1,3112,235000
2571,6,7,1008.0,1,1008,135000
2572,5,6,1106.0,1,1190,132500
2573,5,6,1144.0,1,1144,143000
2574,5,5,1179.0,1,1364,132000
2575,6,5,1383.0,1,1383,145250
2576,6,6,1121.0,1,1336,162000
2577,5,6,1058.0,1,1370,148000
2578,5,5,1092.0,1,1092,141000
2579,6,6,1124.0,1,1124,153000
2580,5,6,1070.0,1,1236,134450
2581,5,5,943.0,1,943,135960
2582,6,8,1050.0,1,1050,156000
2583,6,5,1367.0,1,1375,140000
2584,5,6,1008.0,1,1008,139500
2585,6,6,216.0,1,1575,155000
2586,5,7,301.0,1,1145,127000
2587,5,5,1005.0,1,1005,133500
2588,5,6,1056.0,1,1056,125000
2589,5,6,884.0,1,884,142000
2590,7,5,929.0,1,2039,167000
2591,5,5,1015.0,1,1384,159000
2592,5,5,2171.0,1,2640,180000
2593,6,6,784.0,1,1312,127000
2594,6,6,617.0,1,1310,112000
2595,3,8,713.0,1,713,99800
2596,5,7,833.0,1,833,117000
2597,5,6,1073.0,1,1073,108480
2598,3,3,715.0,0,715,68000
2599,4,8,448.0,1,720,86900
2600,5,6,1120.0,1,1130,120000
2601,6,8,663.0,1,1595,155500
2602,4,4,1077.0,1,1760,80000
2603,3,4,672.0,1,1214,105000
2604,5,4,954.0,0,2414,160000
2605,5,8,796.0,1,1466,170000
2606,6,5,1088.0,1,1324,160000
2607,5,5,1024.0,1,1086,159950
2608,6,5,1083.0,1,1146,165000
2609,6,7,912.0,1,1734,159000
2610,6,5,1135.0,1,1207,147000
2611,5,5,912.0,1,912,115000
2612,6,6,655.0,1,1194,159500
2613,6,6,864.0,1,864,120000
2614,5,7,816.0,1,816,129900
2615,6,6,1313.0,1,1773,183000
2616,7,5,0.0,1,1472,157500
2617,7,8,1438.0,1,2448,277500
2618,5,6,1484.0,1,1600,207500
2619,4,6,910.0,1,1521,147500
2620,4,4,720.0,0,1192,135000
2621,5,7,0.0,1,1040,109500
2622,4,5,0.0,1,1040,109900
2623,5,5,1040.0,1,1040,133700
2624,3,4,0.0,0,1040,81400
2625,3,4,0.0,0,1040,87500
2626,3,4,0.0,0,1040,93500
2627,5,5,1556.0,1,1556,119000
2628,5,6,1150.0,1,1150,141000
2629,5,4,1150.0,1,1150,146000
2630,6,5,660.0,1,1348,155000
2631,5,5,925.0,1,999,134500
2632,7,6,1045.0,1,1045,120000
2633,5,6,864.0,1,864,105000
2634,5,5,1025.0,1,1025,124000
2635,5,8,716.0,1,2014,169000
2636,4,4,686.0,0,1328,107000
2637,5,6,1212.0,1,1668,135000
2638,4,6,1147.0,0,1657,111500
2639,6,8,780.0,1,1416,156500
2640,7,7,728.0,1,1641,178000
2641,7,7,712.0,1,1428,139900
2642,7,8,502.0,0,1004,105000
2643,6,8,813.0,1,813,110000
2644,4,6,938.0,0,1951,111500
2645,6,5,1032.0,0,1032,108000
2646,5,7,844.0,1,844,111500
2647,5,6,636.0,1,1750,124000
2648,4,5,576.0,1,864,105000
2649,6,8,648.0,1,1118,116000
2650,3,5,738.0,1,1376,96900
2651,5,7,960.0,1,960,135500
2652,5,7,816.0,1,1566,139000
2653,3,5,492.0,1,492,61500
2654,6,7,770.0,1,1182,120000
2655,3,8,1162.0,1,1163,126175
2656,3,4,798.0,1,840,64000
2657,6,8,1020.0,0,1928,137000
2658,4,2,1095.0,0,1774,87000
2659,7,7,880.0,0,1768,163000
2660,7,6,1226.0,1,2104,155000
2661,5,4,540.0,0,1440,79000
2662,7,6,815.0,1,1690,144000
2663,6,7,684.0,0,1368,114504
2664,7,7,596.0,1,1762,157000
2665,6,5,1200.0,1,1200,125000
2666,10,9,1107.0,1,3608,475000
2667,5,7,624.0,0,1248,93500
2668,5,5,960.0,1,960,125000
2669,3,3,1020.0,0,1020,64500
2670,4,5,788.0,1,788,100000
2671,6,5,972.0,1,1577,140200
2672,6,7,848.0,0,1827,202500
2673,6,7,1004.0,1,1664,159000
2674,5,7,793.0,1,1118,119900
2675,6,6,816.0,1,1176,114500
2676,5,4,896.0,1,1344,115000
2677,3,5,728.0,1,1162,75000
2678,5,7,768.0,0,1015,88000
2679,4,5,0.0,0,912,80500
2680,5,6,1042.0,1,1576,149000
2681,5,7,741.0,1,1324,110000
2682,6,6,1103.0,1,1103,110500
2683,5,7,616.0,1,616,89000
2684,5,6,993.0,1,1048,113000
2685,5,5,816.0,1,816,109000
2686,6,5,1595.0,1,2486,220000
2687,4,5,960.0,0,960,129000
2688,6,8,485.0,1,1635,117000
2689,4,4,693.0,0,693,52500
2690,4,5,596.0,1,1430,107000
2691,5,8,396.0,1,1330,116500
2692,5,4,610.0,0,819,72000
2693,6,6,780.0,1,1376,119500
2694,5,6,803.0,1,1360,125500
2695,3,4,1007.0,0,1077,91000
2696,6,8,520.0,0,754,84500
2697,6,6,984.0,1,984,90000
2698,5,5,806.0,1,1422,137500
2699,6,5,1921.0,1,1921,150000
2700,5,5,0.0,1,1640,131000
2701,5,4,1062.0,1,1352,130000
2702,5,7,0.0,0,1032,125000
2703,5,3,830.0,1,879,80000
2704,7,5,1073.0,1,1073,157000
2705,4,5,1051.0,1,1382,148000
2706,4,5,0.0,1,1296,90000
2707,6,8,1059.0,1,1068,154500
2708,5,6,1064.0,1,1064,153600
2709,5,6,1164.0,1,1320,164500
2710,6,7,912.0,1,934,132000
2711,5,6,1059.0,1,1059,142500
2712,5,5,1051.0,1,1159,158000
2713,6,7,672.0,1,1400,149500
2714,5,5,1176.0,1,1458,165000
2715,5,6,1461.0,1,1721,180000
2716,6,6,960.0,1,1040,160500
2717,5,4,1967.0,1,1967,156500
2718,5,4,1949.0,1,1949,157000
2719,5,5,1052.0,1,1920,172500
2720,5,4,1134.0,1,1803,155000
2721,5,4,1763.0,1,1779,170000
2722,5,5,872.0,0,872,105000
2723,4,9,648.0,1,960,145000
2724,5,6,1188.0,1,1437,168000
2725,7,6,1865.0,1,1830,278000
2726,5,6,1000.0,1,1000,164000
2727,7,4,1304.0,1,2287,225000
2728,5,7,782.0,1,810,130000
2729,5,5,864.0,1,894,142500
2730,7,5,430.0,1,1700,148400
2731,7,5,1453.0,1,1453,190000
2732,4,5,967.0,1,1350,146000
2733,5,5,799.0,0,1150,128000
2734,5,8,896.0,1,2008,225000
2735,6,7,697.0,1,2201,274970
2736,6,7,672.0,1,2009,235000
2737,6,8,1836.0,1,3672,415000
2738,5,5,1776.0,1,1560,182000
2739,5,6,0.0,1,1488,135000
2740,5,8,1057.0,1,1057,137000
2741,6,4,994.0,1,1855,136900
2742,6,5,1000.0,1,1609,149900
2743,5,7,980.0,1,1148,123500
2744,5,5,0.0,1,1124,93000
2745,5,3,810.0,1,1456,91500
2746,6,5,1298.0,1,1298,180000
2747,6,4,868.0,1,2559,209000
2748,8,5,777.0,1,1911,215000
2749,6,8,1344.0,1,1440,224500
2750,7,5,1308.0,1,1876,229800
2751,7,5,1208.0,1,1208,183600
2752,7,5,1199.0,1,1220,194000
2753,7,5,1286.0,1,1294,193879
2754,7,5,1614.0,1,1614,221500
2755,7,5,1498.0,1,1498,204900
2756,7,5,1391.0,1,1962,239799
2757,6,5,1836.0,1,1846,233555
2758,7,5,1734.0,1,1734,260000
2759,8,5,1570.0,1,1590,294900
2760,7,5,945.0,1,1809,209700
2761,7,5,1614.0,1,1614,225000
2762,7,5,784.0,1,1596,181000
2763,8,5,908.0,1,1915,220000
2764,5,5,1624.0,1,1582,190000
2765,6,5,938.0,1,988,180000
2766,7,5,1533.0,1,1533,280000
2767,6,5,1388.0,1,1388,158900
2768,5,5,870.0,1,914,148000
2769,5,6,1100.0,1,1100,145000
2770,6,5,781.0,1,1499,187000
2771,7,5,1425.0,1,1425,193000
2772,5,5,990.0,1,990,156000
2773,7,5,1525.0,1,1525,235000
2774,6,5,1479.0,1,1494,217000
2775,7,5,1588.0,1,1588,214000
2776,7,5,842.0,1,1749,196000
2777,7,5,951.0,1,1779,217000
2778,7,5,916.0,1,1861,200000
2779,7,5,936.0,1,1776,192500
2780,7,5,1541.0,1,1541,205000
2781,5,5,911.0,1,954,132500
2782,6,6,675.0,1,1388,157500
2783,6,6,995.0,1,1282,174000
2784,5,6,971.0,1,971,128500
2785,5,7,864.0,1,864,128500
2786,5,7,894.0,1,894,149900
2787,5,8,864.0,1,864,119900
2788,6,5,630.0,1,1320,137000
2789,8,5,1065.0,1,1989,255000
2790,7,5,826.0,1,1762,222000
2791,6,5,840.0,1,1755,214000
2792,8,5,1348.0,1,1358,220000
2793,8,5,1753.0,1,1787,275000
2794,7,5,872.0,1,1909,197000
2795,7,5,1654.0,1,1654,230000
2796,8,5,1090.0,1,2214,268500
2797,7,5,1065.0,1,2049,210900
2798,7,5,1054.0,1,1939,227000
2799,7,5,930.0,1,1995,237000
2800,7,6,1108.0,1,2097,274300
2801,7,5,1860.0,1,1836,216837
2802,6,5,848.0,1,848,133000
2803,6,5,848.0,1,848,155900
2804,8,5,1079.0,1,1919,233230
2805,7,5,1390.0,1,1390,207000
2806,7,5,847.0,1,1948,195000
2807,6,5,1682.0,1,1700,200000
2808,7,5,851.0,1,1737,203160
2809,7,5,784.0,1,1611,195800
2810,7,5,1552.0,1,1552,212900
2811,7,5,860.0,1,1720,196500
2812,7,5,1336.0,1,1336,198000
2813,6,5,750.0,1,1500,173900
2814,6,5,728.0,1,1456,163990
2815,7,5,1310.0,1,1310,164990
2816,4,6,676.0,1,1436,98000
2817,5,4,1466.0,1,1466,149900
2818,4,5,836.0,1,1220,102000
2819,6,5,976.0,1,1012,127500
2820,6,5,945.0,1,980,127500
2821,5,4,1176.0,1,1176,119900
2822,7,5,796.0,1,1724,196500
2823,6,5,914.0,1,914,117250
2824,7,5,1150.0,1,2314,229000
2825,5,5,547.0,1,1072,145000
2826,6,5,547.0,1,1072,140000
2827,6,5,547.0,1,1072,142500
2828,7,5,970.0,1,1709,134000
2829,7,5,970.0,1,1709,130000
2830,6,5,970.0,1,1709,130000
2831,7,5,970.0,1,1709,137500
2832,7,5,976.0,1,1708,130000
2833,4,7,624.0,1,936,97900
2834,6,3,832.0,1,1338,92000
2835,4,5,1093.0,0,1669,107000
2836,5,3,658.0,1,1184,81000
2837,5,7,784.0,1,1221,104900
2838,5,7,864.0,1,864,115000
2839,4,4,954.0,1,1482,125000
2840,5,7,686.0,1,1250,116000
2841,4,4,864.0,0,1414,83000
2842,4,5,795.0,0,2230,118500
2843,2,3,498.0,0,498,35000
2844,4,7,616.0,0,1273,121000
2845,5,8,686.0,1,1928,160000
2846,6,5,940.0,1,1595,140000
2847,5,5,1058.0,1,1551,137000
2848,6,6,780.0,0,1340,128000
2849,7,8,624.0,1,1479,160000
2850,5,5,747.0,1,1784,138887
2851,6,8,755.0,1,1510,149000
2852,5,5,1008.0,1,1522,102000
2853,7,8,818.0,1,1636,167000
2854,7,6,793.0,1,1802,200100
2855,5,5,992.0,1,1465,131000
2856,5,4,824.0,0,1288,112000
2857,7,5,756.0,1,1717,140000
2858,6,5,817.0,1,1550,195000
2859,8,7,792.0,1,1517,230000
2860,5,6,901.0,1,1717,194000
2861,4,5,700.0,1,1180,137500
2862,7,7,1017.0,1,2057,250000
2863,7,7,1022.0,1,1671,218000
2864,6,8,952.0,1,2345,239000
2865,7,7,637.0,1,1609,199500
2866,6,7,697.0,1,1801,210000
2867,6,7,1073.0,1,1811,230000
2868,5,6,1430.0,1,1647,217500
2869,5,7,1168.0,1,2315,257000
2870,5,5,1165.0,1,1336,157000
2871,6,5,1844.0,1,1844,223000
2872,5,6,976.0,0,976,102000
2873,6,7,861.0,1,1285,145400
2874,4,4,432.0,0,672,72000
2875,4,6,641.0,1,641,85000
2876,4,6,951.0,0,951,106500
2877,6,5,967.0,1,1638,139000
2878,4,6,637.0,1,1336,108000
2879,3,5,0.0,0,729,51689
2880,2,3,480.0,0,480,35311
2881,5,6,660.0,0,1396,115000
2882,3,5,216.0,0,936,78000
2883,8,5,1573.0,1,1778,375000
2884,8,5,1594.0,1,1646,300000
2885,6,6,1625.0,1,1625,242500
2886,6,5,1664.0,1,1664,145000
2887,8,5,1491.0,1,1491,209000
2888,6,5,975.0,1,1004,135000
2889,6,6,1128.0,1,1210,148000
2890,7,5,1907.0,1,1959,171000
2891,7,5,1210.0,1,2519,335000
2892,7,5,0.0,1,1295,230000
2893,6,5,1632.0,1,1650,250764
2894,8,6,1686.0,1,1707,228000
2895,6,6,1112.0,1,1137,176000
2896,7,5,1309.0,1,1339,180000
2897,7,5,1216.0,1,2514,250000
2898,6,5,1381.0,1,1403,202000
2899,8,5,1800.0,1,1800,312500
2900,8,5,1728.0,1,1960,320000
2901,8,5,1868.0,1,2028,369900
2902,9,5,1838.0,1,1838,359900
2903,1,3,0.0,1,1600,81500
2904,7,5,1288.0,1,1368,215000
2905,6,5,1216.0,1,1216,164000
2906,6,5,1237.0,1,1337,153500
2907,5,5,1140.0,1,1140,84500
2908,5,6,264.0,1,1304,104500
2909,5,6,757.0,1,1475,127000
2910,6,4,942.0,1,2521,151400
2911,5,7,864.0,1,874,126500
2912,5,5,1652.0,1,1652,146500
2913,4,6,630.0,1,630,73000
2914,4,4,546.0,1,1092,79400
2915,5,5,1104.0,1,1360,140000
2916,5,7,630.0,1,630,92000
2917,4,5,546.0,1,1092,87550
2918,4,5,546.0,1,1092,79500
2919,4,7,546.0,1,1092,90500
2920,4,5,546.0,1,1092,71000
2921,6,5,1728.0,1,1728,150900
2922,5,5,1728.0,1,1728,188000
2923,5,5,1126.0,1,1126,160000
2924,5,7,1224.0,1,1224,131000
2925,6,6,1003.0,1,1003,142500
2926,5,5,864.0,1,902,131000
2927,5,5,912.0,1,970,132000
2928,5,5,1389.0,1,1389,170000
2929,7,5,996.0,1,2000,188000
